Trial	DayAfter1Apr	Pool	Location	Pond	Select	Cline	Cline2	FamilyCode	Family	Rep	Hours	Event	TrialPool	Night
1	25	9	UPPER	LANOUE	UPPER	0	170	10	UPPER10	A	21.5	0	TR1PO9	yes
1	25	9	UPPER	LANOUE	UPPER	0	170	10	UPPER10	A	21.5	0	TR1PO9	yes
1	25	9	UPPER	LANOUE	UPPER	0	170	10	UPPER10	A	21.5	0	TR1PO9	yes
1	25	9	UPPER	LANOUE	UPPER	0	170	10	UPPER10	A	21.5	0	TR1PO9	yes
1	25	9	UPPER	LANOUE	UPPER	0	170	10	UPPER10	A	21.5	0	TR1PO9	yes
1	25	9	UPPER	LANOUE	UPPER	0	170	10	UPPER10	A	21.5	0	TR1PO9	yes
1	25	9	UPPER	LANOUE	UPPER	0	170	10	UPPER10	A	21.5	0	TR1PO9	yes
1	25	9	UPPER	LANOUE	UPPER	0	170	10	UPPER10	A	21.5	0	TR1PO9	yes
1	25	9	UPPER	LANOUE	UPPER	0	170	10	UPPER10	A	21.5	0	TR1PO9	yes
1	25	10	LOWER	LANOUE	LOWER	160	330	4	LOWER4	A	21.5	1	TR1PO10	yes
1	25	10	LOWER	LANOUE	LOWER	160	330	4	LOWER4	A	21.5	1	TR1PO10	yes
1	25	10	LOWER	LANOUE	LOWER	160	330	4	LOWER4	A	21.5	1	TR1PO10	yes
1	25	10	LOWER	LANOUE	LOWER	160	330	4	LOWER4	A	21.5	1	TR1PO10	yes
1	25	10	LOWER	LANOUE	LOWER	160	330	4	LOWER4	A	21.5	1	TR1PO10	yes
1	25	10	LOWER	LANOUE	LOWER	160	330	4	LOWER4	A	21.5	1	TR1PO10	yes
1	25	10	LOWER	LANOUE	LOWER	160	330	4	LOWER4	A	21.5	1	TR1PO10	yes
1	25	10	LOWER	LANOUE	LOWER	160	330	4	LOWER4	A	21.5	0	TR1PO10	yes
1	25	10	LOWER	LANOUE	LOWER	160	330	4	LOWER4	A	21.5	0	TR1PO10	yes
1	25	10	LOWER	LANOUE	LOWER	160	330	4	LOWER4	A	21.5	0	TR1PO10	yes
1	25	10	LOWER	LANOUE	LOWER	160	330	4	LOWER4	A	21.5	0	TR1PO10	yes
1	25	10	LOWER	LANOUE	LOWER	160	330	4	LOWER4	A	21.5	0	TR1PO10	yes
1	25	11	MIDDLE	LANOUE	LOWER	80	250	33	MIDDLE33	A	21.5	1	TR1PO11	yes
1	25	11	MIDDLE	LANOUE	LOWER	80	250	33	MIDDLE33	A	21.5	1	TR1PO11	yes
1	25	11	MIDDLE	LANOUE	LOWER	80	250	33	MIDDLE33	A	21.5	1	TR1PO11	yes
1	25	11	MIDDLE	LANOUE	LOWER	80	250	33	MIDDLE33	A	21.5	1	TR1PO11	yes
1	25	11	MIDDLE	LANOUE	LOWER	80	250	33	MIDDLE33	A	21.5	1	TR1PO11	yes
1	25	11	MIDDLE	LANOUE	LOWER	80	250	33	MIDDLE33	A	21.5	1	TR1PO11	yes
1	25	11	MIDDLE	LANOUE	LOWER	80	250	33	MIDDLE33	A	21.5	0	TR1PO11	yes
1	25	11	MIDDLE	LANOUE	LOWER	80	250	33	MIDDLE33	A	21.5	0	TR1PO11	yes
1	25	11	MIDDLE	LANOUE	LOWER	80	250	33	MIDDLE33	A	21.5	0	TR1PO11	yes
1	25	11	MIDDLE	LANOUE	LOWER	80	250	33	MIDDLE33	A	21.5	0	TR1PO11	yes
1	25	11	MIDDLE	LANOUE	LOWER	80	250	33	MIDDLE33	A	21.5	0	TR1PO11	yes
1	25	12	LOWER	LANOUE	LOWER	160	330	18	LOWER18	A	21.5	1	TR1PO12	yes
1	25	12	LOWER	LANOUE	LOWER	160	330	18	LOWER18	A	21.5	1	TR1PO12	yes
1	25	12	LOWER	LANOUE	LOWER	160	330	18	LOWER18	A	21.5	1	TR1PO12	yes
1	25	12	LOWER	LANOUE	LOWER	160	330	18	LOWER18	A	21.5	1	TR1PO12	yes
1	25	12	LOWER	LANOUE	LOWER	160	330	18	LOWER18	A	21.5	1	TR1PO12	yes
1	25	12	LOWER	LANOUE	LOWER	160	330	18	LOWER18	A	21.5	1	TR1PO12	yes
1	25	12	LOWER	LANOUE	LOWER	160	330	18	LOWER18	A	21.5	1	TR1PO12	yes
1	25	12	LOWER	LANOUE	LOWER	160	330	18	LOWER18	A	21.5	1	TR1PO12	yes
1	25	12	LOWER	LANOUE	LOWER	160	330	18	LOWER18	A	21.5	0	TR1PO12	yes
1	25	13	AOPACUM	AOPACUM	AOPACUM	0	0	3	OPACUM3	A	21.5	1	TR1PO13	yes
1	25	13	AOPACUM	AOPACUM	AOPACUM	0	0	3	OPACUM3	A	21.5	1	TR1PO13	yes
1	25	13	AOPACUM	AOPACUM	AOPACUM	0	0	3	OPACUM3	A	21.5	1	TR1PO13	yes
1	25	13	AOPACUM	AOPACUM	AOPACUM	0	0	3	OPACUM3	A	21.5	1	TR1PO13	yes
1	25	13	AOPACUM	AOPACUM	AOPACUM	0	0	3	OPACUM3	A	21.5	1	TR1PO13	yes
1	25	13	AOPACUM	AOPACUM	AOPACUM	0	0	3	OPACUM3	A	21.5	1	TR1PO13	yes
1	25	13	AOPACUM	AOPACUM	AOPACUM	0	0	3	OPACUM3	A	21.5	1	TR1PO13	yes
1	25	13	AOPACUM	AOPACUM	AOPACUM	0	0	3	OPACUM3	A	21.5	0	TR1PO13	yes
1	25	13	AOPACUM	AOPACUM	AOPACUM	0	0	3	OPACUM3	A	21.5	0	TR1PO13	yes
1	25	13	AOPACUM	AOPACUM	AOPACUM	0	0	3	OPACUM3	A	21.5	0	TR1PO13	yes
1	25	13	AOPACUM	AOPACUM	AOPACUM	0	0	3	OPACUM3	A	21.5	0	TR1PO13	yes
1	25	13	AOPACUM	AOPACUM	AOPACUM	0	0	3	OPACUM3	A	21.5	0	TR1PO13	yes
1	25	13	AOPACUM	AOPACUM	AOPACUM	0	0	3	OPACUM3	A	21.5	0	TR1PO13	yes
1	25	13	AOPACUM	AOPACUM	AOPACUM	0	0	3	OPACUM3	A	21.5	0	TR1PO13	yes
1	25	14	UPPER	LANOUE	UPPER	0	170	26	UPPER26	A	21.5	1	TR1PO14	yes
1	25	14	UPPER	LANOUE	UPPER	0	170	26	UPPER26	A	21.5	1	TR1PO14	yes
1	25	14	UPPER	LANOUE	UPPER	0	170	26	UPPER26	A	21.5	1	TR1PO14	yes
1	25	14	UPPER	LANOUE	UPPER	0	170	26	UPPER26	A	21.5	1	TR1PO14	yes
1	25	14	UPPER	LANOUE	UPPER	0	170	26	UPPER26	A	21.5	1	TR1PO14	yes
1	25	14	UPPER	LANOUE	UPPER	0	170	26	UPPER26	A	21.5	1	TR1PO14	yes
1	25	14	UPPER	LANOUE	UPPER	0	170	26	UPPER26	A	21.5	1	TR1PO14	yes
1	25	14	UPPER	LANOUE	UPPER	0	170	26	UPPER26	A	21.5	1	TR1PO14	yes
1	25	14	UPPER	LANOUE	UPPER	0	170	26	UPPER26	A	21.5	0	TR1PO14	yes
1	25	14	UPPER	LANOUE	UPPER	0	170	26	UPPER26	A	21.5	0	TR1PO14	yes
1	25	14	UPPER	LANOUE	UPPER	0	170	26	UPPER26	A	21.5	0	TR1PO14	yes
1	25	14	UPPER	LANOUE	UPPER	0	170	26	UPPER26	A	21.5	0	TR1PO14	yes
1	25	14	UPPER	LANOUE	UPPER	0	170	26	UPPER26	A	21.5	0	TR1PO14	yes
1	25	15	AOPACUM	AOPACUM	AOPACUM	0	0	35	OPACUM35	A	21.5	1	TR1PO15	yes
1	25	15	AOPACUM	AOPACUM	AOPACUM	0	0	35	OPACUM35	A	21.5	1	TR1PO15	yes
1	25	15	AOPACUM	AOPACUM	AOPACUM	0	0	35	OPACUM35	A	21.5	1	TR1PO15	yes
1	25	15	AOPACUM	AOPACUM	AOPACUM	0	0	35	OPACUM35	A	21.5	1	TR1PO15	yes
1	25	15	AOPACUM	AOPACUM	AOPACUM	0	0	35	OPACUM35	A	21.5	1	TR1PO15	yes
1	25	15	AOPACUM	AOPACUM	AOPACUM	0	0	35	OPACUM35	A	21.5	1	TR1PO15	yes
1	25	15	AOPACUM	AOPACUM	AOPACUM	0	0	35	OPACUM35	A	21.5	1	TR1PO15	yes
1	25	15	AOPACUM	AOPACUM	AOPACUM	0	0	35	OPACUM35	A	21.5	0	TR1PO15	yes
1	25	15	AOPACUM	AOPACUM	AOPACUM	0	0	35	OPACUM35	A	21.5	0	TR1PO15	yes
1	25	15	AOPACUM	AOPACUM	AOPACUM	0	0	35	OPACUM35	A	21.5	0	TR1PO15	yes
1	25	15	AOPACUM	AOPACUM	AOPACUM	0	0	35	OPACUM35	A	21.5	0	TR1PO15	yes
1	25	15	AOPACUM	AOPACUM	AOPACUM	0	0	35	OPACUM35	A	21.5	0	TR1PO15	yes
1	25	15	AOPACUM	AOPACUM	AOPACUM	0	0	35	OPACUM35	A	21.5	0	TR1PO15	yes
1	25	15	AOPACUM	AOPACUM	AOPACUM	0	0	35	OPACUM35	A	21.5	0	TR1PO15	yes
1	25	15	AOPACUM	AOPACUM	AOPACUM	0	0	35	OPACUM35	A	21.5	0	TR1PO15	yes
1	25	16	AOPACUM	AOPACUM	AOPACUM	0	0	1	OPACUM1	A	21.5	1	TR1PO16	yes
1	25	16	AOPACUM	AOPACUM	AOPACUM	0	0	1	OPACUM1	A	21.5	1	TR1PO16	yes
1	25	16	AOPACUM	AOPACUM	AOPACUM	0	0	1	OPACUM1	A	21.5	1	TR1PO16	yes
1	25	16	AOPACUM	AOPACUM	AOPACUM	0	0	1	OPACUM1	A	21.5	1	TR1PO16	yes
1	25	16	AOPACUM	AOPACUM	AOPACUM	0	0	1	OPACUM1	A	21.5	1	TR1PO16	yes
1	25	16	AOPACUM	AOPACUM	AOPACUM	0	0	1	OPACUM1	A	21.5	0	TR1PO16	yes
1	25	16	AOPACUM	AOPACUM	AOPACUM	0	0	1	OPACUM1	A	21.5	0	TR1PO16	yes
1	25	16	AOPACUM	AOPACUM	AOPACUM	0	0	1	OPACUM1	A	21.5	0	TR1PO16	yes
1	25	16	AOPACUM	AOPACUM	AOPACUM	0	0	1	OPACUM1	A	21.5	0	TR1PO16	yes
1	25	16	AOPACUM	AOPACUM	AOPACUM	0	0	1	OPACUM1	A	21.5	0	TR1PO16	yes
1	25	16	AOPACUM	AOPACUM	AOPACUM	0	0	1	OPACUM1	A	21.5	0	TR1PO16	yes
1	25	16	AOPACUM	AOPACUM	AOPACUM	0	0	1	OPACUM1	A	21.5	0	TR1PO16	yes
1	25	16	AOPACUM	AOPACUM	AOPACUM	0	0	1	OPACUM1	A	21.5	0	TR1PO16	yes
1	25	17	MIDDLE	LANOUE	LOWER	80	250	25	MIDDLE25	A	21.5	1	TR1PO17	yes
1	25	17	MIDDLE	LANOUE	LOWER	80	250	25	MIDDLE25	A	21.5	1	TR1PO17	yes
1	25	17	MIDDLE	LANOUE	LOWER	80	250	25	MIDDLE25	A	21.5	1	TR1PO17	yes
1	25	17	MIDDLE	LANOUE	LOWER	80	250	25	MIDDLE25	A	21.5	1	TR1PO17	yes
1	25	17	MIDDLE	LANOUE	LOWER	80	250	25	MIDDLE25	A	21.5	1	TR1PO17	yes
1	25	17	MIDDLE	LANOUE	LOWER	80	250	25	MIDDLE25	A	21.5	1	TR1PO17	yes
1	25	17	MIDDLE	LANOUE	LOWER	80	250	25	MIDDLE25	A	21.5	1	TR1PO17	yes
1	25	17	MIDDLE	LANOUE	LOWER	80	250	25	MIDDLE25	A	21.5	1	TR1PO17	yes
1	25	17	MIDDLE	LANOUE	LOWER	80	250	25	MIDDLE25	A	21.5	1	TR1PO17	yes
1	25	17	MIDDLE	LANOUE	LOWER	80	250	25	MIDDLE25	A	21.5	0	TR1PO17	yes
1	25	17	MIDDLE	LANOUE	LOWER	80	250	25	MIDDLE25	A	21.5	0	TR1PO17	yes
1	25	17	MIDDLE	LANOUE	LOWER	80	250	25	MIDDLE25	A	21.5	0	TR1PO17	yes
1	25	18	UPPER	LANOUE	UPPER	0	170	27	UPPER27	A	21.5	1	TR1PO18	yes
1	25	18	UPPER	LANOUE	UPPER	0	170	27	UPPER27	A	21.5	1	TR1PO18	yes
1	25	18	UPPER	LANOUE	UPPER	0	170	27	UPPER27	A	21.5	1	TR1PO18	yes
1	25	18	UPPER	LANOUE	UPPER	0	170	27	UPPER27	A	21.5	0	TR1PO18	yes
1	25	18	UPPER	LANOUE	UPPER	0	170	27	UPPER27	A	21.5	0	TR1PO18	yes
1	25	18	UPPER	LANOUE	UPPER	0	170	27	UPPER27	A	21.5	0	TR1PO18	yes
1	25	18	UPPER	LANOUE	UPPER	0	170	27	UPPER27	A	21.5	0	TR1PO18	yes
1	25	18	UPPER	LANOUE	UPPER	0	170	27	UPPER27	A	21.5	0	TR1PO18	yes
1	25	18	UPPER	LANOUE	UPPER	0	170	27	UPPER27	A	21.5	0	TR1PO18	yes
1	25	18	UPPER	LANOUE	UPPER	0	170	27	UPPER27	A	21.5	0	TR1PO18	yes
1	25	18	UPPER	LANOUE	UPPER	0	170	27	UPPER27	A	21.5	0	TR1PO18	yes
1	25	18	UPPER	LANOUE	UPPER	0	170	27	UPPER27	A	21.5	0	TR1PO18	yes
1	25	19	AOPACUM	AOPACUM	AOPACUM	0	0	6	OPACUM6	A	21.5	1	TR1PO19	yes
1	25	19	AOPACUM	AOPACUM	AOPACUM	0	0	6	OPACUM6	A	21.5	1	TR1PO19	yes
1	25	19	AOPACUM	AOPACUM	AOPACUM	0	0	6	OPACUM6	A	21.5	1	TR1PO19	yes
1	25	19	AOPACUM	AOPACUM	AOPACUM	0	0	6	OPACUM6	A	21.5	1	TR1PO19	yes
1	25	19	AOPACUM	AOPACUM	AOPACUM	0	0	6	OPACUM6	A	21.5	1	TR1PO19	yes
1	25	19	AOPACUM	AOPACUM	AOPACUM	0	0	6	OPACUM6	A	21.5	1	TR1PO19	yes
1	25	19	AOPACUM	AOPACUM	AOPACUM	0	0	6	OPACUM6	A	21.5	1	TR1PO19	yes
1	25	19	AOPACUM	AOPACUM	AOPACUM	0	0	6	OPACUM6	A	21.5	0	TR1PO19	yes
1	25	20	LOWER	LANOUE	LOWER	160	330	16	LOWER16	A	21.5	1	TR1PO20	yes
1	25	20	LOWER	LANOUE	LOWER	160	330	16	LOWER16	A	21.5	1	TR1PO20	yes
1	25	20	LOWER	LANOUE	LOWER	160	330	16	LOWER16	A	21.5	1	TR1PO20	yes
1	25	20	LOWER	LANOUE	LOWER	160	330	16	LOWER16	A	21.5	1	TR1PO20	yes
1	25	20	LOWER	LANOUE	LOWER	160	330	16	LOWER16	A	21.5	1	TR1PO20	yes
1	25	20	LOWER	LANOUE	LOWER	160	330	16	LOWER16	A	21.5	1	TR1PO20	yes
1	25	20	LOWER	LANOUE	LOWER	160	330	16	LOWER16	A	21.5	1	TR1PO20	yes
1	25	20	LOWER	LANOUE	LOWER	160	330	16	LOWER16	A	21.5	0	TR1PO20	yes
1	25	20	LOWER	LANOUE	LOWER	160	330	16	LOWER16	A	21.5	0	TR1PO20	yes
1	25	20	LOWER	LANOUE	LOWER	160	330	16	LOWER16	A	21.5	0	TR1PO20	yes
1	25	20	LOWER	LANOUE	LOWER	160	330	16	LOWER16	A	21.5	0	TR1PO20	yes
1	25	20	LOWER	LANOUE	LOWER	160	330	16	LOWER16	A	21.5	0	TR1PO20	yes
1	25	20	LOWER	LANOUE	LOWER	160	330	16	LOWER16	A	21.5	0	TR1PO20	yes
2	27	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	A	1.5	1	TR2PO1	no
2	27	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	A	1.5	1	TR2PO1	no
2	27	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	A	1.5	1	TR2PO1	no
2	27	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	A	1.5	1	TR2PO1	no
2	27	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	A	1.5	1	TR2PO1	no
2	27	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	A	1.5	1	TR2PO2	no
2	27	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	A	1.5	1	TR2PO2	no
2	27	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	A	1.5	1	TR2PO3	no
2	27	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	A	1.5	1	TR2PO3	no
2	27	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	A	1.5	1	TR2PO3	no
2	27	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	A	1.5	1	TR2PO3	no
2	27	3	MIDDLE	LANOUE	LOWER	80	250	32	MIDDLE32	A	1.5	1	TR2PO3	no
2	27	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	A	1.5	1	TR2PO4	no
2	27	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	A	1.5	1	TR2PO4	no
2	27	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	A	1.5	1	TR2PO5	no
2	27	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	A	1.5	1	TR2PO6	no
2	27	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	A	1.5	1	TR2PO7	no
2	27	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	A	1.5	1	TR2PO7	no
2	27	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	A	1.5	1	TR2PO7	no
2	27	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	A	1.5	1	TR2PO7	no
2	27	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	A	1.5	1	TR2PO7	no
2	27	7	AOPACUM	AOPACUM	AOPACUM	0	0	2	OPACUM2	A	1.5	1	TR2PO7	no
2	27	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	A	1.5	1	TR2PO8	no
2	27	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	A	1.5	1	TR2PO8	no
2	27	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	A	1.5	1	TR2PO8	no
2	27	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	A	1.5	1	TR2PO8	no
2	27	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	A	1.5	1	TR2PO9	no
2	27	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	A	1.5	1	TR2PO9	no
2	27	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	A	1.5	1	TR2PO9	no
2	27	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	A	1.5	1	TR2PO9	no
2	27	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	A	1.5	1	TR2PO9	no
2	27	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	A	1.5	1	TR2PO10	no
2	27	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	A	1.5	1	TR2PO10	no
2	27	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	A	1.5	1	TR2PO10	no
2	27	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	A	1.5	1	TR2PO10	no
2	27	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	A	1.5	1	TR2PO12	no
2	27	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	A	1.5	1	TR2PO12	no
2	27	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	A	1.5	1	TR2PO12	no
2	27	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	A	1.5	1	TR2PO12	no
2	27	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	A	1.5	1	TR2PO12	no
2	27	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	A	1.5	1	TR2PO12	no
2	27	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	A	1.5	1	TR2PO12	no
2	27	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	A	1.5	1	TR2PO13	no
2	27	14	MIDDLE	LANOUE	LOWER	80	250	31	MIDDLE31	A	1.5	1	TR2PO14	no
2	27	14	MIDDLE	LANOUE	LOWER	80	250	31	MIDDLE31	A	1.5	1	TR2PO14	no
2	27	15	MIDDLE	LANOUE	LOWER	80	250	29	MIDDLE29	A	1.5	1	TR2PO15	no
2	27	15	MIDDLE	LANOUE	LOWER	80	250	29	MIDDLE29	A	1.5	1	TR2PO15	no
2	27	15	MIDDLE	LANOUE	LOWER	80	250	29	MIDDLE29	A	1.5	1	TR2PO15	no
2	27	15	MIDDLE	LANOUE	LOWER	80	250	29	MIDDLE29	A	1.5	1	TR2PO15	no
2	27	15	MIDDLE	LANOUE	LOWER	80	250	29	MIDDLE29	A	1.5	1	TR2PO15	no
2	27	16	UPPER	LANOUE	UPPER	0	170	6	UPPER6	A	1.5	1	TR2PO16	no
2	27	16	UPPER	LANOUE	UPPER	0	170	6	UPPER6	A	1.5	1	TR2PO16	no
2	27	16	UPPER	LANOUE	UPPER	0	170	6	UPPER6	A	1.5	1	TR2PO16	no
2	27	17	AOPACUM	AOPACUM	AOPACUM	0	0	9	OPACUM9	A	1.5	1	TR2PO17	no
2	27	17	AOPACUM	AOPACUM	AOPACUM	0	0	9	OPACUM9	A	1.5	1	TR2PO17	no
2	27	18	UPPER	LANOUE	UPPER	0	170	9	UPPER9	A	1.5	1	TR2PO18	no
2	27	18	UPPER	LANOUE	UPPER	0	170	9	UPPER9	A	1.5	1	TR2PO18	no
2	27	18	UPPER	LANOUE	UPPER	0	170	9	UPPER9	A	1.5	1	TR2PO18	no
2	27	18	UPPER	LANOUE	UPPER	0	170	9	UPPER9	A	1.5	1	TR2PO18	no
2	27	19	LOWER	LANOUE	LOWER	160	330	17	LOWER17	A	1.5	1	TR2PO19	no
2	27	19	LOWER	LANOUE	LOWER	160	330	17	LOWER17	A	1.5	1	TR2PO19	no
2	27	20	UPPER	LANOUE	UPPER	0	170	7	UPPER7	A	1.5	1	TR2PO20	no
2	27	20	UPPER	LANOUE	UPPER	0	170	7	UPPER7	A	1.5	1	TR2PO20	no
2	27	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	A	5.67	1	TR2PO2	no
2	27	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	A	5.67	1	TR2PO2	no
2	27	4	MIDDLE	LANOUE	LOWER	80	250	30	MIDDLE30	A	5.67	1	TR2PO4	no
2	27	5	AOPACUM	AOPACUM	AOPACUM	0	0	8	OPACUM8	A	5.67	1	TR2PO5	no
2	27	6	MIDDLE	LANOUE	LOWER	80	250	12	MIDDLE12	A	5.67	1	TR2PO6	no
2	27	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	A	5.67	1	TR2PO8	no
2	27	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	A	5.67	1	TR2PO8	no
2	27	8	LOWER	LANOUE	LOWER	160	330	34	LOWER34	A	5.67	1	TR2PO8	no
2	27	9	MIDDLE	LANOUE	LOWER	80	250	8	MIDDLE8	A	5.67	1	TR2PO9	no
2	27	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	A	5.67	1	TR2PO10	no
2	27	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	A	5.67	1	TR2PO10	no
2	27	10	UPPER	LANOUE	UPPER	0	170	28	UPPER28	A	5.67	1	TR2PO10	no
2	27	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	A	5.67	1	TR2PO11	no
2	27	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	A	5.67	1	TR2PO11	no
2	27	11	LOWER	LANOUE	LOWER	160	330	15	LOWER15	A	5.67	1	TR2PO11	no
2	27	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	A	5.67	1	TR2PO12	no
2	27	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	A	5.67	1	TR2PO12	no
2	27	12	LOWER	LANOUE	LOWER	160	330	19	LOWER19	A	5.67	1	TR2PO12	no
2	27	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	A	5.67	1	TR2PO13	no
2	27	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	A	5.67	1	TR2PO13	no
2	27	13	LOWER	LANOUE	LOWER	160	330	21	LOWER21	A	5.67	1	TR2PO13	no
2	27	14	MIDDLE	LANOUE	LOWER	80	250	31	MIDDLE31	A	5.67	1	TR2PO14	no
2	27	17	AOPACUM	AOPACUM	AOPACUM	0	0	9	OPACUM9	A	5.67	1	TR2PO17	no
2	27	17	AOPACUM	AOPACUM	AOPACUM	0	0	9	OPACUM9	A	5.67	1	TR2PO17	no
2	27	17	AOPACUM	AOPACUM	AOPACUM	0	0	9	OPACUM9	A	5.67	1	TR2PO17	no
2	27	19	LOWER	LANOUE	LOWER	160	330	17	LOWER17	A	5.67	1	TR2PO19	no
2	27	20	UPPER	LANOUE	UPPER	0	170	7	UPPER7	A	5.67	1	TR2PO20	no
2	27	20	UPPER	LANOUE	UPPER	0	170	7	UPPER7	A	5.67	1	TR2PO20	no
2	27	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	A	19.17	1	TR2PO1	yes
2	27	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	A	19.17	1	TR2PO1	yes
2	27	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	A	19.17	1	TR2PO1	yes
2	27	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	A	19.17	1	TR2PO1	yes
2	27	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	A	19.17	1	TR2PO1	yes
2	27	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	A	19.17	1	TR2PO1	yes
2	27	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	A	19.17	1	TR2PO1	yes
2	27	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	A	19.17	0	TR2PO1	yes
2	27	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	A	19.17	0	TR2PO1	yes
2	27	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	A	19.17	0	TR2PO1	yes
2	27	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	A	19.17	0	TR2PO1	yes
2	27	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	A	19.17	0	TR2PO1	yes
2	27	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	A	19.17	0	TR2PO1	yes
2	27	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	A	19.17	0	TR2PO1	yes
2	27	1	UPPER	LANOUE	UPPER	0	170	14	UPPER14	A	19.17	0	TR2PO1	yes
2	27	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	A	19.17	1	TR2PO2	yes
2	27	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	A	19.17	1	TR2PO2	yes
2	27	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	A	19.17	1	TR2PO2	yes
2	27	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	A	19.17	1	TR2PO2	yes
2	27	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	A	19.17	1	TR2PO2	yes
2	27	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	A	19.17	1	TR2PO2	yes
2	27	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	A	19.17	0	TR2PO2	yes
2	27	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	A	19.17	0	TR2PO2	yes
2	27	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	A	19.17	0	TR2PO2	yes
2	27	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	A	19.17	0	TR2PO2	yes
2	27	2	UPPER	LANOUE	UPPER	0	170	23	UPPER23	A	19.17	0	TR2PO2	yes
